site_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
605_697,157,751.000000000000000,675900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,751.000000000000000,1,1,751,4.8287001,1,751,4.8287001,1,1
202_185,158,1193.000000000000000,1073700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1193.000000000000000,1,1,1193,6.5725999,1,1193,6.5725999,1,1
452_654,159,482.000000000000000,433800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,482.000000000000000,1,1,482,4.5735002,1,482,4.5735002,1,1
656_563,160,495.000000000000000,445500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,495.000000000000000,1,1,495,2.8893001,1,495,2.8893001,1,1
602_526,161,221.000000000000000,198900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,221.000000000000000,1,1,221,1.2148000,1,221,1.2148000,1,1
410_636,162,5.000000000000000,4500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,5.000000000000000,1,1,5,0.0405000,1,5,0.0405000,1,1
273_425,163,2.000000000000000,1800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,2.000000000000000,1,1,2,0.0347000,1,2,0.0347000,1,1
458_99,164,66.000000000000000,59400.000000000000000,1,1,0,1.000000000000000,0.000000000000000,66.000000000000000,1,1,66,1.1065000,1,66,1.1065000,1,1
200_196,165,699.000000000000000,629100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,699.000000000000000,1,1,699,3.8773000,1,699,3.8773000,1,1
169_578,166,1069.000000000000000,962100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1069.000000000000000,1,1,1069,5.8669000,1,1069,5.8669000,1,1
560_678,167,535.000000000000000,481500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,535.000000000000000,1,1,535,2.9807000,1,535,2.9807000,1,1
511_661,168,237.000000000000000,213300.000000000000000,1,1,0,1.000000000000000,0.000000000000000,237.000000000000000,1,1,237,1.3306000,1,237,1.3306000,1,1
601_113,169,568.000000000000000,511200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,568.000000000000000,1,1,568,3.2356999,1,568,3.2356999,1,1
506_560,170,731.000000000000000,657900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,731.000000000000000,1,1,731,5.7891998,1,731,5.7891998,1,1
450_502,171,253.000000000000000,227700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,253.000000000000000,1,1,253,3.4591000,1,253,3.4591000,1,1
168_180,172,930.000000000000000,837000.000000000000000,1,1,0,1.000000000000000,0.000000000000000,930.000000000000000,1,1,930,5.1032000,1,930,5.1032000,1,1
141_164,173,728.000000000000000,655200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,728.000000000000000,1,1,728,4.0387998,1,728,4.0387998,1,1
608_115,174,828.000000000000000,745200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,828.000000000000000,1,1,828,6.1251998,1,828,6.1251998,1,1
360_255,175,58.000000000000000,52200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,58.000000000000000,1,1,58,0.6084000,1,58,0.6084000,1,1
